institute code,institute name,branch code,course name,status,university,category,rank,percentile,gender,quota,category(1),branch,year,cap round
'3162,"Bharti Vidyapeeth's Institute of Management & Information Technology, Navi Mumbai",'0316224110,Master in Computer Application,Un-Aided,Bharti Vidyapeeth's Institute of Management & Information Technology,GNTDO,3553,89.1331398,G,O,NTD,MCA,2025,4
'3162,"Bharti Vidyapeeth's Institute of Management & Information Technology, Navi Mumbai",'0316224110,Master in Computer Application,Un-Aided,Bharti Vidyapeeth's Institute of Management & Information Technology,GOBCO,1769,94.4270578,G,O,OBC,MCA,2025,4
'3162,"Bharti Vidyapeeth's Institute of Management & Information Technology, Navi Mumbai",'0316224110,Master in Computer Application,Un-Aided,Bharti Vidyapeeth's Institute of Management & Information Technology,GSEBCO,1446,95.2942951,G,O,SEBC,MCA,2025,4
'3162,"Bharti Vidyapeeth's Institute of Management & Information Technology, Navi Mumbai",'0316224110,Master in Computer Application,Un-Aided,Bharti Vidyapeeth's Institute of Management & Information Technology,EWS,6219,80.5399495,E,S,EWS,MCA,2025,4
'3162,"Bharti Vidyapeeth's Institute of Management & Information Technology, Navi Mumbai",'0316224110,Master in Computer Application,Un-Aided,Bharti Vidyapeeth's Institute of Management & Information Technology,TFWS,500,98.0566771,T,S,TFWS,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,GOPENH,400,98.3811932,G,H,OPEN,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,GSCH,1509,94.6454851,G,H,SC,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,GNTBH,2177,93.405226,G,H,NTB,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,GNTCH,900,96.828928,G,H,NTC,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,GOBCH,631,97.6265047,G,H,OBC,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,GSEBCH,1536,94.6454851,G,H,SEBC,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,GNTAH,839,97.0718086,G,H,NTA,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,GNTDH,1816,94.4270578,G,H,NTD,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,PWDOPENH,20649,27.2744425,P,H,PWD,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,GOPENO,433,98.3811932,G,O,OPEN,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,GSCO,696,97.390747,G,O,SC,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,GSTO,9283,71.1549338,G,O,ST,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,GNTBO,928,96.828928,G,O,NTB,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,GOBCO,693,97.390747,G,O,OBC,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,GSEBCO,446,98.2089665,G,O,SEBC,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,EWS,1088,96.392589,E,S,EWS,MCA,2025,4
'3167,"Mumbai Education Trust's Institute of Computer Science, Bandra (W), Mumbai",'0316724110,Master in Computer Application,Un-Aided,Mumbai Education Trust's Institute of Computer Science,TFWS,256,98.9283423,T,S,TFWS,MCA,2025,4
'3168,"Thakur Institute of Management Studies Career Development & Research, Kandivali (E), Mumbai",'0316824110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Hindi,Thakur Institute of Management Studies Career Development & Research,GOPENH,1212,96.1125146,G,H,OPEN,MCA,2025,4
'3168,"Thakur Institute of Management Studies Career Development & Research, Kandivali (E), Mumbai",'0316824110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Hindi,Thakur Institute of Management Studies Career Development & Research,GOPENO,1607,94.6454851,G,O,OPEN,MCA,2025,4
'3168,"Thakur Institute of Management Studies Career Development & Research, Kandivali (E), Mumbai",'0316824110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Hindi,Thakur Institute of Management Studies Career Development & Research,TFWS,852,97.0718086,T,S,TFWS,MCA,2025,4
'3168,"Thakur Institute of Management Studies Career Development & Research, Kandivali (E), Mumbai",'0316824110,Master in Computer Application,Un-Aided-Autonomous-Linguistic Minority - Hindi,Thakur Institute of Management Studies Career Development & Research,MI,12692,61.2807064,M,I,MI,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GOPENH,1581,94.6454851,G,H,OPEN,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GSCH,4126,87.3496474,G,H,SC,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GNTBH,8879,73.5368477,G,H,NTB,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GNTCH,8482,74.782248,G,H,NTC,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GOBCH,6138,80.5399495,G,H,OBC,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GSEBCH,11959,63.1574978,G,H,SEBC,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GNTAH,20783,25.4779232,G,H,NTA,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GNTDH,10353,67.3579428,G,H,NTD,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GOPENO,3176,90.7733494,G,O,OPEN,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GSCO,5294,82.9644433,G,O,SC,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GNTAO,10344,67.3579428,G,O,NTA,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GNTBO,9700,69.7143504,G,O,NTB,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GNTCO,4957,85.2118788,G,O,NTC,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GNTDO,4905,85.2118788,G,O,NTD,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GOBCO,4342,87.2080299,G,O,OBC,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,GSEBCO,9774,69.7143504,G,O,SEBC,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,EWS,13830,56.5488095,E,S,EWS,MCA,2025,4
'3173,"Deccan Education Society's Navinchandra Mehta Institute of Technology & Development, Dadar, Mumbai",'0317324110,Master in Computer Application,Un-Aided,Deccan Education Society's Navinchandra Mehta Institute of Technology & Development,TFWS,1205,96.1125146,T,S,TFWS,MCA,2025,4
'3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",'0317624210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Hindi,Thakur College of Engineering and Technology,GOPENH,1148,96.1125146,G,H,OPEN,MCA,2025,4
'3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",'0317624210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Hindi,Thakur College of Engineering and Technology,GOPENO,2152,93.405226,G,O,OPEN,MCA,2025,4
'3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",'0317624210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Hindi,Thakur College of Engineering and Technology,TFWS,572,97.8055126,T,S,TFWS,MCA,2025,4
'3176,"Thakur College of Engineering and Technology, Kandivali, Mumbai",'0317624210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Hindi,Thakur College of Engineering and Technology,MI,9115,71.1549338,M,I,MI,MCA,2025,4
'3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",'0318524210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Sindhi,Vivekanand Education Society's Institute of Technology,GOPENH,307,98.7632442,G,H,OPEN,MCA,2025,4
'3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",'0318524210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Sindhi,Vivekanand Education Society's Institute of Technology,GOPENO,294,98.7632442,G,O,OPEN,MCA,2025,4
'3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",'0318524210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Sindhi,Vivekanand Education Society's Institute of Technology,TFWS,153,99.3736085,T,S,TFWS,MCA,2025,4
'3185,"Vivekanand Education Society's Institute of Technology, Chembur, Mumbai",'0318524210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Sindhi,Vivekanand Education Society's Institute of Technology,MI,22833,15.5994113,M,I,MI,MCA,2025,4
'3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",'0320024110,Master in Computer Application,Un-Aided,Hope Foundation and research center's Finolex Academy of Management and Technology,GOPENH,6592,79.9969812,G,H,OPEN,MCA,2025,4
'3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",'0320024110,Master in Computer Application,Un-Aided,Hope Foundation and research center's Finolex Academy of Management and Technology,GSCH,19511,31.6629561,G,H,SC,MCA,2025,4
'3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",'0320024110,Master in Computer Application,Un-Aided,Hope Foundation and research center's Finolex Academy of Management and Technology,GOBCH,16405,46.3793819,G,H,OBC,MCA,2025,4
'3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",'0320024110,Master in Computer Application,Un-Aided,Hope Foundation and research center's Finolex Academy of Management and Technology,GOPENO,14993,51.4093808,G,O,OPEN,MCA,2025,4
'3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",'0320024110,Master in Computer Application,Un-Aided,Hope Foundation and research center's Finolex Academy of Management and Technology,GSCO,16552,44.5345198,G,O,SC,MCA,2025,4
'3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",'0320024110,Master in Computer Application,Un-Aided,Hope Foundation and research center's Finolex Academy of Management and Technology,GSEBCO,19223,34.5198145,G,O,SEBC,MCA,2025,4
'3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",'0320024110,Master in Computer Application,Un-Aided,Hope Foundation and research center's Finolex Academy of Management and Technology,GOBCO,24926,4.067771,G,O,OBC,MCA,2025,4
'3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",'0320024110,Master in Computer Application,Un-Aided,Hope Foundation and research center's Finolex Academy of Management and Technology,EWS,8283,74.782248,E,S,EWS,MCA,2025,4
'3200,"Hope Foundation and research center's Finolex Academy of Management and Technology, Ratnagiri",'0320024110,Master in Computer Application,Un-Aided,Hope Foundation and research center's Finolex Academy of Management and Technology,TFWS,2608,92.1797821,T,S,TFWS,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GOPENH,78,99.6830308,G,H,OPEN,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GSCH,843,97.0718086,G,H,SC,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GSTH,3747,89.1331398,G,H,ST,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GNTAH,19821,31.6629561,G,H,NTA,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GNTBH,1242,95.5548847,G,H,NTB,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GNTCH,537,98.0566771,G,H,NTC,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GOBCH,336,98.6717482,G,H,OBC,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GSEBCH,1200,96.1125146,G,H,SEBC,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,PWDOPENH,2061,93.405226,P,H,PWD,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GNTDH,943,96.828928,G,H,NTD,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,PWDROBCH,13850,56.5488095,P,H,PWD,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GOPENO,103,99.5434135,G,O,OPEN,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GSCO,564,97.8055126,G,O,SC,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GSTO,638,97.6265047,G,O,ST,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GNTBO,108,99.5434135,G,O,NTB,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GNTDO,921,96.828928,G,O,NTD,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GOBCO,144,99.3740809,G,O,OBC,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,GSEBCO,223,99.008333,G,O,SEBC,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,EWS,234,99.008333,E,S,EWS,MCA,2025,4
'3215,"Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology , Andheri, Mumbai",'0321524110,Master in Computer Application,Un-Aided-Autonomous,Bhartiya Vidya Bhavan's Sardar Patel Institute of Technology,TFWS,42,99.7547262,T,S,TFWS,MCA,2025,4
'3216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",'0321624210,Master of Computer Applications,Un-Aided,Gharda Foundation's Gharda Institute of Technology,GOPENH,11046,65.8578922,G,H,OPEN,MCA,2025,4
'3216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",'0321624210,Master of Computer Applications,Un-Aided,Gharda Foundation's Gharda Institute of Technology,GNTBH,16875,44.5345198,G,H,NTB,MCA,2025,4
'3216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",'0321624210,Master of Computer Applications,Un-Aided,Gharda Foundation's Gharda Institute of Technology,GOBCH,20103,29.9046039,G,H,OBC,MCA,2025,4
'3216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",'0321624210,Master of Computer Applications,Un-Aided,Gharda Foundation's Gharda Institute of Technology,GSEBCH,13027,58.7911466,G,H,SEBC,MCA,2025,4
'3216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",'0321624210,Master of Computer Applications,Un-Aided,Gharda Foundation's Gharda Institute of Technology,GOPENO,21175,25.4779232,G,O,OPEN,MCA,2025,4
'3216,"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",'0321624210,Master of Computer Applications,Un-Aided,Gharda Foundation's Gharda Institute of Technology,TFWS,23512,12.4750009,T,S,TFWS,MCA,2025,4
'3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",'0321824110,Master in Computer Application,Un-Aided-Autonomous-Religious Minority - Christian,Aldel Education Trust's St. John College of Engineering & Management,GOPENH,8930,73.5368477,G,H,OPEN,MCA,2025,4
'3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",'0321824110,Master in Computer Application,Un-Aided-Autonomous-Religious Minority - Christian,Aldel Education Trust's St. John College of Engineering & Management,GOPENO,17256,41.4550394,G,O,OPEN,MCA,2025,4
'3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",'0321824110,Master in Computer Application,Un-Aided-Autonomous-Religious Minority - Christian,Aldel Education Trust's St. John College of Engineering & Management,TFWS,5210,85.2118788,T,S,TFWS,MCA,2025,4
'3218,"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",'0321824110,Master in Computer Application,Un-Aided-Autonomous-Religious Minority - Christian,Aldel Education Trust's St. John College of Engineering & Management,MI,15686,49.3533426,M,I,MI,MCA,2025,4
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GOPENH,4779,85.3851665,G,H,OPEN,MCA,2025,4
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GSCH,17498,41.4550394,G,H,SC,MCA,2025,4
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GNTAH,16418,46.3793819,G,H,NTA,MCA,2025,4
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GNTCH,11214,65.8578922,G,H,NTC,MCA,2025,4
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GOBCH,12828,58.7911466,G,H,OBC,MCA,2025,4
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GOPENO,9408,71.1549338,G,O,OPEN,MCA,2025,4
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GOBCO,17120,41.4550394,G,O,OBC,MCA,2025,4
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GSCO,23648,12.4750009,G,O,SC,MCA,2025,4
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,GNTCO,24018,9.7430286,G,O,NTC,MCA,2025,4
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,EWS,10393,67.3579428,E,S,EWS,MCA,2025,4
'3221,"Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology, Virar",'0322124110,Master in Computer Application,Un-Aided,Vishnu Waman Thakur Charitable Trust's VIVA Institute of Technology,TFWS,3391,89.1966341,T,S,TFWS,MCA,2025,4
'3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",'0322324210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Malyalam,Mahatma Education Society's Pillai HOC College of Engineering & Technology,GOPENH,5393,82.9644433,G,H,OPEN,MCA,2025,4
'3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",'0322324210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Malyalam,Mahatma Education Society's Pillai HOC College of Engineering & Technology,GOPENO,21614,23.1010151,G,O,OPEN,MCA,2025,4
'3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",'0322324210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Malyalam,Mahatma Education Society's Pillai HOC College of Engineering & Technology,GOPENO,5489,82.9644433,G,O,OPEN,MCA,2025,4
'3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",'0322324210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Malyalam,Mahatma Education Society's Pillai HOC College of Engineering & Technology,TFWS,4605,85.3851665,T,S,TFWS,MCA,2025,4
'3223,"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",'0322324210,Master of Computer Applications,Un-Aided-Autonomous-Linguistic Minority - Malyalam,Mahatma Education Society's Pillai HOC College of Engineering & Technology,MI,5000,85.2118788,M,I,MI,MCA,2025,4
'3438,"Aditya Institute of Management Studies & Research, Borivali",'0343824110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Aditya Institute of Management Studies & Research,GOPENH,2225,92.3361383,G,H,OPEN,MCA,2025,4
'3438,"Aditya Institute of Management Studies & Research, Borivali",'0343824110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Aditya Institute of Management Studies & Research,GOPENO,3610,89.1331398,G,O,OPEN,MCA,2025,4
'3438,"Aditya Institute of Management Studies & Research, Borivali",'0343824110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Aditya Institute of Management Studies & Research,TFWS,1354,95.5548847,T,S,TFWS,MCA,2025,4
