institute_code,institute_name,branch_code,branch_name,status,seat_type,stage,category,rank,percentile,year,cap_round
1115,J.S.P Mandal,111582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GVJH GNT,Home University,I,GOBCO,20971,69.5274609,2025,CAP3
1115,J.S.P Mandal,111582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GVJH GNT,Home University,I,LOBCO,10090,82.9815065,2025,CAP3
1115,J.S.P Mandal,111582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GVJH GNT,Home University,I,GSTO,20338,70.3663846,2025,CAP3
1131,"Vidya Bharati College of Pharmacy, Amravati",113182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GOBCH GSEBCH LOPENH LOBCH Stage I,Home University,I,GOPENH,4835,90.4647906,2025,CAP3
1131,"Vidya Bharati College of Pharmacy, Amravati",113182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GOBCH GSEBCH LOPENH LOBCH Stage I,Home University,I,GSTH,11163,81.6303793,2025,CAP3
1131,"Vidya Bharati College of Pharmacy, Amravati",113182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GOBCH GSEBCH LOPENH LOBCH Stage I,Home University,I,GOBCH,5713,89.200425,2025,CAP3
1131,"Vidya Bharati College of Pharmacy, Amravati",113182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GOBCH GSEBCH LOPENH LOBCH Stage I,Home University,I,GSEBCH,11619,81.093815,2025,CAP3
1131,"Vidya Bharati College of Pharmacy, Amravati",113182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GOBCH GSEBCH LOPENH LOBCH Stage I,Home University,I,LOPENH,4710,90.7071353,2025,CAP3
1131,"Vidya Bharati College of Pharmacy, Amravati",113182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GOBCH GSEBCH LOPENH LOBCH Stage I,Home University,I,LOBCH,4830,90.4647906,2025,CAP3
1131,"Vidya Bharati College of Pharmacy, Amravati",113182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GOBCH GSEBCH LOPENH LOBCH Stage I,Home University,I,GOPENO,1711,95.8069437,2025,CAP3
1131,"Vidya Bharati College of Pharmacy, Amravati",113182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GOBCH GSEBCH LOPENH LOBCH Stage I,Home University,I,LOPENO,4623,90.8128841,2025,CAP3
1131,"Vidya Bharati College of Pharmacy, Amravati",113182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GOBCH GSEBCH LOPENH LOBCH Stage I,Home University,I,LOBCO,10747,82.1346136,2025,CAP3
1131,"Vidya Bharati College of Pharmacy, Amravati",113182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GOBCH GSEBCH LOPENH LOBCH Stage I,Home University,I,TFWS,3523,92.6280117,2025,CAP3
1131,"Vidya Bharati College of Pharmacy, Amravati",113182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSTH GOBCH GSEBCH LOPENH LOBCH Stage I,Home University,I,EWS,21751,68.4448259,2025,CAP3
1133,"Anuradha College Of Pharmacy, Chikhli",113382310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GNT,Home University,I,GOPENH,8326,85.3739666,2025,CAP3
1133,"Anuradha College Of Pharmacy, Chikhli",113382310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GNT,Home University,I,GSCH,15781,75.8450325,2025,CAP3
1133,"Anuradha College Of Pharmacy, Chikhli",113382310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GNT,Home University,I,GNT2H,35046,49.1415154,2025,CAP3
1133,"Anuradha College Of Pharmacy, Chikhli",113382310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GNT,Home University,I,LOPENH,5428,89.6537377,2025,CAP3
1133,"Anuradha College Of Pharmacy, Chikhli",113382310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GNT,Home University,VII,LNT2H,13721,78.4934596,2025,CAP3
1133,"Anuradha College Of Pharmacy, Chikhli",113382310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GNT,Home University,I,LSTH,51021,7.9006981,2025,CAP3
1133,"Anuradha College Of Pharmacy, Chikhli",113382310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GNT,Home University,I,GOPENO,15687,75.8886529,2025,CAP3
1133,"Anuradha College Of Pharmacy, Chikhli",113382310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GNT,Home University,I,TFWS,4468,91.0799413,2025,CAP3
1134,Yavatmal Zilla Vikas Samitee,113482310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GOPENH,15278,76.5981152,2025,CAP3
1134,Yavatmal Zilla Vikas Samitee,113482310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GSCH,23060,67.0861525,2025,CAP3
1134,Yavatmal Zilla Vikas Samitee,113482310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GVJH,20301,70.507201,2025,CAP3
1134,Yavatmal Zilla Vikas Samitee,113482310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GNT2H,17007,74.2992711,2025,CAP3
1134,Yavatmal Zilla Vikas Samitee,113482310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,LNT1H,15257,76.5981152,2025,CAP3
1134,Yavatmal Zilla Vikas Samitee,113482310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,VII,GSTH,21053,69.5128552,2025,CAP3
1134,Yavatmal Zilla Vikas Samitee,113482310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GOPENO,45810,26.1410027,2025,CAP3
1134,Yavatmal Zilla Vikas Samitee,113482310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GSCO,38084,43.8509833,2025,CAP3
1134,Yavatmal Zilla Vikas Samitee,113482310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,GOBCO,20675,69.8941051,2025,CAP3
1134,Yavatmal Zilla Vikas Samitee,113482310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSTH GVJH GNT,Home University,I,TFWS,2865,93.7666561,2025,CAP3
1135,Shri Gurudatta Shikshan Prasarak Sanstha,113582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSEBCH LOPENH Stage I,Home University,I,GOPENH,8431,85.3117311,2025,CAP3
1135,Shri Gurudatta Shikshan Prasarak Sanstha,113582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSEBCH LOPENH Stage I,Home University,I,GSCH,18540,72.5648601,2025,CAP3
1135,Shri Gurudatta Shikshan Prasarak Sanstha,113582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSEBCH LOPENH Stage I,Home University,I,LOPENH,4387,91.2334211,2025,CAP3
1135,Shri Gurudatta Shikshan Prasarak Sanstha,113582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSEBCH LOPENH Stage I,Home University,VII,GSEBCH,20834,69.7148882,2025,CAP3
1135,Shri Gurudatta Shikshan Prasarak Sanstha,113582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSEBCH LOPENH Stage I,Home University,I,GOPENO,13846,78.3014124,2025,CAP3
1135,Shri Gurudatta Shikshan Prasarak Sanstha,113582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSEBCH LOPENH Stage I,Home University,I,GSCO,18988,71.937236,2025,CAP3
1135,Shri Gurudatta Shikshan Prasarak Sanstha,113582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSEBCH LOPENH Stage I,Home University,I,GSTO,48707,17.6001565,2025,CAP3
1135,Shri Gurudatta Shikshan Prasarak Sanstha,113582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSEBCH LOPENH Stage I,Home University,I,GNT2O,20601,70.0246042,2025,CAP3
1135,Shri Gurudatta Shikshan Prasarak Sanstha,113582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSEBCH LOPENH Stage I,Home University,I,GOBCO,19323,71.6824538,2025,CAP3
1135,Shri Gurudatta Shikshan Prasarak Sanstha,113582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSEBCH LOPENH Stage I,Home University,I,LOPENO,9668,83.5987187,2025,CAP3
1135,Shri Gurudatta Shikshan Prasarak Sanstha,113582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSEBCH LOPENH Stage I,Home University,I,LOBCO,11744,80.9470234,2025,CAP3
1135,Shri Gurudatta Shikshan Prasarak Sanstha,113582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSEBCH LOPENH Stage I,Home University,VII,GSEBCO,19531,71.5546007,2025,CAP3
1135,Shri Gurudatta Shikshan Prasarak Sanstha,113582310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH GSEBCH LOPENH Stage I,Home University,I-Non Defence,DEFOPENS,16027,75.5615697,2025,CAP3
1136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",113682310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GOBCH GSEBCH LOPENH PWDOPENH Stage I,Home University,I,GOPENH,25752,63.1058313,2025,CAP3
1136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",113682310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GOBCH GSEBCH LOPENH PWDOPENH Stage I,Home University,I,GOBCH,30412,56.8634536,2025,CAP3
1136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",113682310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GOBCH GSEBCH LOPENH PWDOPENH Stage I,Home University,I,LOPENH,19082,71.7123193,2025,CAP3
1136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",113682310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GOBCH GSEBCH LOPENH PWDOPENH Stage I,Home University,I-Non PWD,PWDOPENH,21290,69.3295893,2025,CAP3
1136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",113682310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GOBCH GSEBCH LOPENH PWDOPENH Stage I,Home University,VII,GSEBCH,32668,52.8806012,2025,CAP3
1136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",113682310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GOBCH GSEBCH LOPENH PWDOPENH Stage I,Home University,I,GOPENO,32010,54.1383613,2025,CAP3
1136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",113682310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GOBCH GSEBCH LOPENH PWDOPENH Stage I,Home University,I,LOBCO,31712,54.4125157,2025,CAP3
1136,"Dr. Rajendra Gode College of Pharmacy,Malkapur",113682310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GOBCH GSEBCH LOPENH PWDOPENH Stage I,Home University,I,EWS,36441,46.5997873,2025,CAP3
1157,Shri Chhatrapati Shahumaharaj Shikshan Santha,115782310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENO,26339,62.8958439,2025,CAP3
1157,Shri Chhatrapati Shahumaharaj Shikshan Santha,115782310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENO,15645,75.9827531,2025,CAP3
1157,Shri Chhatrapati Shahumaharaj Shikshan Santha,115782310,Pharmacy Status,Un-Aided Home University,Home University,I,GVJO,24029,65.6068092,2025,CAP3
1158,Paramhansa Ramkrishna Maunibaba Shikshan Santha,115882310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates LSEBCH Stage VII,Home University,VII,LSEBCH,25340,63.4191092,2025,CAP3
1158,Paramhansa Ramkrishna Maunibaba Shikshan Santha,115882310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates LSEBCH Stage VII,Home University,I,GNT2H,51585,5.4943548,2025,CAP3
1158,Paramhansa Ramkrishna Maunibaba Shikshan Santha,115882310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates LSEBCH Stage VII,Home University,I,LOBCO,27681,60.5111142,2025,CAP3
1158,Paramhansa Ramkrishna Maunibaba Shikshan Santha,115882310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates LSEBCH Stage VII,Home University,VII,GSTO,26057,62.9242587,2025,CAP3
1158,Paramhansa Ramkrishna Maunibaba Shikshan Santha,115882310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates LSEBCH Stage VII,Home University,I-Non Defence,DEFOPENS,21917,68.3860307,2025,CAP3
1159,Navsanjivan Shikshan Mandal,115982310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENH,51382,6.2359571,2025,CAP3
1159,Navsanjivan Shikshan Mandal,115982310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENH,38090,43.8509833,2025,CAP3
1159,Navsanjivan Shikshan Mandal,115982310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENO,15663,75.8886529,2025,CAP3
1159,Navsanjivan Shikshan Mandal,115982310,Pharmacy Status,Un-Aided Home University,Home University,I,EWS,15250,76.5981152,2025,CAP3
1160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",116082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOBCH LNT,Home University,I,GOBCH,21716,68.4448259,2025,CAP3
1160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",116082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOBCH LNT,Home University,I,LNT2H,23258,66.3547544,2025,CAP3
1160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",116082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOBCH LNT,Home University,I-Non PWD,PWDOPENH,29145,57.9355554,2025,CAP3
1160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",116082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOBCH LNT,Home University,I,GOPENO,14778,77.1267479,2025,CAP3
1160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",116082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOBCH LNT,Home University,I,GNT1O,28874,59.0974179,2025,CAP3
1160,"Shri.Durgamata Bahuudeshiya Krida and Shaikshanik Sanstha,Ishwar Deshmukh Institute Of Pharmacy, Digras",116082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOBCH LNT,Home University,I,TFWS,33365,51.7065623,2025,CAP3
1161,Matoshri Education Society,116182310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENH,49956,12.5570261,2025,CAP3
1161,Matoshri Education Society,116182310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENH,25863,63.0528213,2025,CAP3
1161,Matoshri Education Society,116182310,Pharmacy Status,Un-Aided Home University,Home University,I,LSCH,42965,33.6908691,2025,CAP3
1161,Matoshri Education Society,116182310,Pharmacy Status,Un-Aided Home University,Home University,I,LNT1H,41842,36.0308374,2025,CAP3
1161,Matoshri Education Society,116182310,Pharmacy Status,Un-Aided Home University,Home University,I,LOBCH,48141,19.4484962,2025,CAP3
1161,Matoshri Education Society,116182310,Pharmacy Status,Un-Aided Home University,Home University,I,LSEBCH,52052,2.9539929,2025,CAP3
1161,Matoshri Education Society,116182310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENO,41575,36.7852077,2025,CAP3
1161,Matoshri Education Society,116182310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENO,49422,14.7225981,2025,CAP3
1161,Matoshri Education Society,116182310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENO,32207,53.7016125,2025,CAP3
1161,Matoshri Education Society,116182310,Pharmacy Status,Un-Aided Home University,Home University,I,LOBCO,47470,21.540875,2025,CAP3
1164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",116482310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENH,38610,42.7072257,2025,CAP3
1164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",116482310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENH,36230,47.13962,2025,CAP3
1164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",116482310,Pharmacy Status,Un-Aided Home University,Home University,I,LOBCH,44789,28.9205044,2025,CAP3
1164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",116482310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENO,45772,26.1410027,2025,CAP3
1164,"Shree, Swami Samarth Institute of Pharmacy, at parsodi, Dhamangaon Rly, Dist.Amravati",116482310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENO,37620,44.9102382,2025,CAP3
1171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",117182310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENH,25223,63.6875635,2025,CAP3
1171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",117182310,Pharmacy Status,Un-Aided Home University,Home University,I,GSCH,46311,24.8006653,2025,CAP3
1171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",117182310,Pharmacy Status,Un-Aided Home University,Home University,I,GSEBCH,43516,32.1650475,2025,CAP3
1171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",117182310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENH,9449,83.9020979,2025,CAP3
1171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",117182310,Pharmacy Status,Un-Aided Home University,Home University,I-Non PWD,PWDOPENH,24588,65.1406207,2025,CAP3
1171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",117182310,Pharmacy Status,Un-Aided Home University,Home University,VII,GSEBCH,30192,57.0754935,2025,CAP3
1171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",117182310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENO,20332,70.3663846,2025,CAP3
1171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",117182310,Pharmacy Status,Un-Aided Home University,Home University,I,TFWS,30045,57.1946241,2025,CAP3
1171,"Pataldhamal Wadhwani College of Pharmacy, Yavatmal",117182310,Pharmacy Status,Un-Aided Home University,Home University,I-Non Defence,DEFOPENS,28539,59.7759624,2025,CAP3
1264,"Vidarbha Institute of Pharmacy, Washim",126482310,Pharmacy Status,Un-Aided Home University,Home University,I,GOPENH,47868,20.4969509,2025,CAP3
1264,"Vidarbha Institute of Pharmacy, Washim",126482310,Pharmacy Status,Un-Aided Home University,Home University,I,LOPENH,10901,81.95365,2025,CAP3
1264,"Vidarbha Institute of Pharmacy, Washim",126482310,Pharmacy Status,Un-Aided Home University,Home University,I,LVJH,42025,35.9964718,2025,CAP3
1270,MUP,127082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH PWDOPENH Stage I,Home University,I,GOPENH,41432,37.3550741,2025,CAP3
1270,MUP,127082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH PWDOPENH Stage I,Home University,I,GSCH,45720,26.4668133,2025,CAP3
1270,MUP,127082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH PWDOPENH Stage I,Home University,I-Non PWD,PWDOPENH,51477,6.0372304,2025,CAP3
1270,MUP,127082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH PWDOPENH Stage I,Home University,I,GOPENO,40515,38.8701401,2025,CAP3
1270,MUP,127082310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GSCH PWDOPENH Stage I,Home University,I,GSCO,46517,24.5067546,2025,CAP3
1271,"Rajarshi Shahu College of Pharmacy, Buldhana",127182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,I,GOPENH,11336,81.392446,2025,CAP3
1271,"Rajarshi Shahu College of Pharmacy, Buldhana",127182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,I,GNT3H,35740,47.7841578,2025,CAP3
1271,"Rajarshi Shahu College of Pharmacy, Buldhana",127182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,VII,GSEBCH,12561,79.8374059,2025,CAP3
1271,"Rajarshi Shahu College of Pharmacy, Buldhana",127182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,I,GOPENO,11739,80.9470234,2025,CAP3
1271,"Rajarshi Shahu College of Pharmacy, Buldhana",127182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,I,GOBCO,40484,39.2328654,2025,CAP3
1271,"Rajarshi Shahu College of Pharmacy, Buldhana",127182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,VII,LSEBCO,42934,33.7257555,2025,CAP3
1271,"Rajarshi Shahu College of Pharmacy, Buldhana",127182310,Pharmacy Status,Un-Aided Home University Seats Allotted to Home University Candidates GOPENH GNT,Home University,I,GSCO,16050,75.5615697,2025,CAP3
